id,label,type
node:75678907-f0d2-4017-8170-bed34a2fa93d,INCIDENT 723672 - NON WORK-RELATED MEDICAL TREATMENT INCIDENT,INCIDENT_TYPE
node:f2b26780-0827-4713-882f-cea203d9f2d0,ACCIDENT 610485 - EI_06 - EPCL PROJECT DUBAI UAE OCT 2 2018 HYDRAULIC OIL SPILLAGE FROM CRANE,INCIDENT_TYPE
node:a5a3db36-247c-4d5e-84df-93f898cca5b8,OCT 2 2018,DATE
node:600b2579-9457-4812-9375-a063ccc175eb,ACCIDENT 637367 - FOREIGN PARTICLE IN EYE - 1ST AID,INCIDENT_TYPE
node:36ab8c0a-43a4-4a01-8ddf-e91213905c33,WC1002,LOCATION
node:636b5830-448e-4dc2-a1a5-94f76a064b55,NEAR MISS 582906 - RISKY SHELVING,INCIDENT_TYPE
node:7125c199-13d9-4471-86a7-1eb7c1fad8c9,ACCESSORY BOXES,EQUIPMENT
node:7a11a930-dd37-43e1-8245-97adb1b29d61,MISSING WORKPLACE: MANUFACTURING SITES - 2. SUBSEA INFRASTRUCTURE - FLEXIBRAS A?U - MMT HANGAR - PRÉ-MONTAGEM AND LOCATION: BRAZIL - RIO DE JANEIRO,LOCATION
node:0ae04b2e-3173-4903-8b4b-2256c0019fe6,INCIDENT 691226 - NEAR MISS THEODORE SPOOLBASE SHAWCOR,INCIDENT_TYPE
node:0251980c-e48a-41ca-8ca1-e4666171f236,EXTENSION PIPE,EQUIPMENT
node:b373afa5-bbd0-47e9-b8d1-c57a222e94c0,QUENCHER,EQUIPMENT
node:7617d891-7165-43bb-b15d-c18e3c51d8b0,2020-09-13,DATE
node:9d222b46-1db2-498c-befc-48c739f04d89,ACCIDENT 635889 - DM-BOB A62 SPOLL FALLING FROM CHUTE,INCIDENT_TYPE
node:d5547516-a405-4f92-aa9b-b7e45dc2f2ec,PROTECTIVE BARRIERS,EQUIPMENT
node:31636214-75af-4a8b-9e10-9cb860122ac7,ELECTRIC BOX,EQUIPMENT
node:5aaf010d-1109-4643-a8bc-84f886f3942f,ACCIDENT 19294 - FORKLIFT HIT SIDE PANEL OF GATE,INCIDENT_TYPE
node:56896843-3ed3-4dfc-beb6-1ea317ba9a7a,INCIDENT 685865 - ENVIRONMENTAL INCIDENT ON DEEP STAR (PLSV2),INCIDENT_TYPE
node:3c874b15-2346-4f6a-bf93-1443ad5a77bb,2020-07-26,DATE
node:5e62dd3d-214c-4c98-b422-b8e979377759,MAIN HYDRAULIC OIL LEAK,EQUIPMENT
node:acad8942-67e7-463c-92fd-80c8116ca5c6,FRACTURED MAIN ROV STARTUP BLOCK,EQUIPMENT
node:6fe639c4-35d4-4e77-b63a-e58ec00d8817,INCIRCENT 685865 - ENVIRONMENTAL INCIDENT ON DEEP STAR (PLSV2),
node:26379df5-a7f2-4baa-97dd-1b47aeccdafa,AQUALUBE APPLICATION,TASK
node:4999bcba-e844-46bc-b6e3-b3cecbe2cf3f,NEW CONTROL BLOCK AND MANIFOLD,EQUIPMENT
node:2866de59-106a-4d26-98e3-029cea0f2fa3,NATIONAL RESPONSE CENTER NUMBER,META_FACTS
node:1cbfb63b-7ef3-450c-8aac-768ff3a52c89,ENVIRONMENTAL INCIDENT - SHELL POWERNAP – DEEP STAR - XLX94 LOSS OF ALL MAIN HYDRAULIC OIL,INCIDENT_TYPE
node:23269029-6eea-495e-b52b-9ab864003913,ENVIRONMENTAL INCIDENT - SHELL POWERNAP – DEEP STAR - XLX94 LOCATION,
node:a66ce910-1603-4edc-90b6-5c719dba1c5c,ACCIDENT 24577 - [CONTRACTOR IN HAUS] MTI - FORKLIFT OPERATOR FISSURE TWO TOES,INCIDENT_TYPE
node:9ba31ba5-fae5-492d-858c-6b9995f8022e,INCIDENT 649557 - FAC - NOBLE LEVIATHAN - FAR SAMSON - WATER IN EYE,INCIDENT_TYPE
node:07e19ce0-2aee-4990-9300-eb2e7c6ba2e2,31 AUGUST 2019,DATE
node:cae77f7f-3e2d-459b-ac4f-b7b1e1f29be5,HALLIBURTON PERSONNEL,ORGANIZATION
node:2fb5e92e-5534-422b-ade2-1eb011a13cca,IP’S FACE,BODY_PART
node:2a173d77-479e-4929-942f-ea508225ea32,IP’S EYES,BODY_PART
node:94e010cf-4797-414f-b731-934996fbf4c3,INCIDENT 676159 - NON TECHNIP OWNED DAMAGE TO POTABLE WATER TANK,INCIDENT_TYPE
node:1a3c37c8-5e00-41ed-9434-f6e6d36eeec0,POTABLE WATER TANK,EQUIPMENT
node:5ece8e92-65d1-4f6d-a28f-7cf103a052c0,GCS00,LOCATION
node:930b7326-0ba5-496d-a6c0-be2d5be0a100,ACCIDENT 553266 - MDA - DAMAGED PACKAGING,INCIDENT_TYPE
node:ce4d9e95-45e6-48ae-9221-22d17b89de0c,INCIDENT 685269 - NM_HURL-SINDRI_077625_WEB SLING DAMAGE INCIDENT,INCIDENT_TYPE
node:f5b230ae-a0c9-4077-ae68-778f2a10ebb9,M/S SHILPI ENGINEERING,ORGANIZATION
node:f7664e01-d04a-45e7-b9b2-41d2d905e7fb,ACCIDENT 549851 - FIRST AID - HWR 2017 LDC CAMPAIGN - MAERSK DETECTOR / TECHNIP SEAHUNTER,INCIDENT_TYPE
node:142ebf71-10c8-468e-be66-c2e11875c5b3,TECHNIP SEAHUNTER,EQUIPMENT
node:a4e48f32-2060-4c6a-8971-2ed45e7c209c,STIFF NECK,INJURY_TYPE
node:2b3fa217-0a65-4223-96f5-c5e689b3b59b,14-JULY-2017,DATE
node:64e527ee-840a-47f0-b198-b2e9c8c311a9,071656C001 - HWR 2017 LDC CAMPAIGN,
node:6c578ad5-0c8a-4409-9930-460422a0374d,MARINE OPERATIONS AND SERVICES EVENT NOTIFICATION FORM,
node:d07d8e99-f3c7-4e29-b92e-83c37be2ae4f,ACCIDENT 5499851 - FIRST AID - HWR 2017 LDC CAMPAIGN - MAERSK DETECTOR / TECHNIP SEAHUNTER,
node:8b219b56-07d8-426f-bf7f-0851e39148aa,PHYSICIAN ONSHORE,
node:e10d4f56-b5e3-4e20-9e4f-6cf67dbf50e7,LIGHT DUTIES FOR A PERIOD OF 48 HOURS,
node:68147140-adeb-4c45-86f3-095fb810134c,HUSKY VIA MARINE OPERATIONS AND SERVICES EVENT NOTIFICATION FORM,
node:557f72e8-7684-4966-a742-ddad5e08c870,INCIDENT 700341 - MINOR ENVIRONMENTAL INCIDENT,INCIDENT_TYPE
node:53926a8a-2447-4f5b-a0a4-cfaeb0d1f149,BARRACUDA,ORGANIZATION
node:7a1c50ef-6d54-49bb-ac74-7021a24dc5b4,PIPE LIFTING TOOL NO.2,EQUIPMENT
node:3de200ce-43d7-4768-b939-1a1ccc77e971,SHELL TELLUS S2 V22,EQUIPMENT
node:28fea9c8-dedc-4bb9-9fba-e659544e775d,7.5 LITERS,EQUIPMENT
node:5751c57a-d223-490b-91d3-53e56bbb7dc9,ROV CAMERAS,EQUIPMENT
node:a5d13153-cc41-4bda-8b64-6a70e94a7857,PRESSURE REDUCED,TASK
node:df88fce6-df82-4931-89ad-d8be7d68051c,PROCEDURE DISCUSSED,TASK
node:4f6c3e2b-3f98-4002-a028-c0f9f63fcd5b,DECISION MADE TO CARRY ON WITH CUTTING,TASK
node:b3d730e1-3b98-4e80-8162-dbe76d6c5f6d,MINOR ENVIRONMENTAL - BARRACUDA - DEEP STAR - PIPE LIFTING TOOL NO.2 HYDRAULIC PIPE LEAKED UNDER PRESSURE,INCIDENT_TYPE
node:9af0ed91-fba2-41fd-a299-2787d76567bd,078388C001 - SHELL BG BARRACUDA,PROJECT
node:864e0380-2271-476c-86bf-0bd35cb59065,NEAR MISS 17933 - INNESPERRET TRYKK,INCIDENT_TYPE
node:9a8efa36-a5bc-4e9d-9d9b-e37ad231e5d0,FLUSHEPORT,EQUIPMENT
node:ae4fe6b7-b85e-4300-99a4-5ca1c3437e1a,INCIDENT 69414 - TECH 2 FORKLIFT COLLIDED WITH TRUCK TAILGATE,INCIDENT_TYPE
node:d9e41bc7-8a4c-4aca-89f1-dc4c46a7f353,YELLOW YALE FORKLIFT,EQUIPMENT
node:ee3d4050-f76b-45fd-9e01-e30c18135190,PALLET WITH ATTACHED CONTROL PANEL,EQUIPMENT
node:f6914615-d556-4235-a6bb-a0cb498eb4a2,NEAR MISS 62215 - TOOL COLLISION WITH COMPONENT ON OKUMA 2 MACHINE,INCIDENT_TYPE
node:065c34e2-c95e-479c-909f-79e88a8056fb,COMPONENT ON OKUMA 2 MACHINE,EQUIPMENT
node:ca1378f7-5416-41f4-85e9-b7a9351f00fa,ACCIDENT 28669 - PROPERTY DAMAGE SHUTTER FRAME COLLISION DURING LORRY EXIT MANEUVER,INCIDENT_TYPE
node:9a8ac40d-6226-4bb4-aafd-e58a4650c8d6,SECURITY PERSONNEL,ORGANIZATION
node:aab9399e-b66f-46ca-b95e-7fd2714a2e62,WAREHOUSE STAFF MEMBER,EMPLOYEE
node:ffd28eea-0c80-4c2a-bc82-40db4a178979,NEAR MISS 29474 - UNDEROLLER RAN OVER HARTING CABLE,INCIDENT_TYPE
node:230a61c9-795f-4b03-b693-0f6cffde28ad,INCIDENT 73269 - NEAR MISS XXXX SINGAPORE OCT 20 2021 MACHINE DOOR DISLODGED,INCIDENT_TYPE
node:f4d70864-bdd2-4244-8fd1-6444e7013925,10/22/2021,DATE
node:916df010-3aab-4b90-b093-9ffe67ced9e1,INCIDENT 713539 - NON TEN. OWNED RELATED ROAD TRAFFIC ACCIDENT,INCIDENT_TYPE
node:166bbf1b-01e1-4574-b536-f2a86ef66851,NEAR MISS 26818 - TILE FELL FROM CEILING,INCIDENT_TYPE
node:45f06e16-6699-45d0-903f-f73c591f8e27,ACCIDENT 21668 - COMPANY VEHICLE LD3816 STRUCK BY LD5516,INCIDENT_TYPE
node:7e4b900d-1f76-44e9-944e-38be8c54f9e8,COMPANY VEHICLE LD5516,EQUIPMENT
node:315c0d4d-d768-461c-ac17-281dec75118d,NEAR MISS 8464 - FALLING KNIFE ON LAUNCH TOWER,INCIDENT_TYPE
node:d250ea83-cba4-4cc8-aa8a-dca8194e3f21,FACA,EQUIPMENT
node:2dc67541-2fc5-4a96-9312-22af5b29f9ca,INCIDENT 670617 - NON-TECHNIP OWNED SPM-NM 12 - 2529 TAP - ITALY/OFFSHOREL,INCIDENT_TYPE
node:aa36cb68-9039-48d5-81bf-50b460a47ed3,CASTORO 6 PORT GANTRY CRANE,EQUIPMENT
node:c1932e63-eb7a-4347-8aa5-644c784ef7f0,CWC PIPES,EQUIPMENT
node:77c5aee1-2a11-4804-9e81-1d4efa9c225b,PIVOTING STATION PIPE LOADING RACK,LOCATION
node:c2428a85-1c3a-40d7-9365-185bd3b385c4,12.02.2020,DATE
node:a974871e-89eb-475e-9608-cccca7d6c65a,2/15/2020,DATE
node:13413e71-fb3f-4632-b800-e7aad26e2a65,NON-TECHNIP OWNED - SPM-NM 12 - 2529 TAP - ITALY/OFFSHORE - PIPE SLING NON PROPERLY RIGGED ON THE PIPE,INCIDENT_TYPE
node:6a920660-0f48-40c1-aec0-343b356a3934,ACCIDENT 23556 - FORKLIFT HIT THE SHELVES,INCIDENT_TYPE
node:739aa7f6-f72d-4b87-9380-adc92e401184,ACCIDENT 594798 - EMPLOYEE FINGER LACERATION AT FORT ST JOHN,INCIDENT_TYPE
node:985d5f4e-dce9-4610-835e-f8ec38f47669,IMPACT GLOVES WERE USED AT THE TIME OF THE INCIDENT,NOTE
node:0bbcca97-e786-4f84-91f5-eca73f29504f,NEAR MISS 16332 - INADEQUATELY SECURED RENTAL TOOL ROLLED OFF WOODEN PALLET DURING TRANSPORTATION,INCIDENT_TYPE
node:1272b2a2-a1e6-4c25-b855-dae041ba3917,INCIDENT 73681 - DEPALME AND DISMANTLING IN OFF-LIMITS WORK AREA,INCIDENT_TYPE
node:29471ebd-6020-4508-87e4-ece732e8f1a4,NEAR MISS 625301 - BLOWN TIRE AND DAMAGED LEAF SPRING ON TFMC TPR TRAILER DURING TRANSPORT,INCIDENT_TYPE
node:efda2f73-e70f-40c5-9ce4-bb561ee210cf,TFMC TPR TRAILER,EQUIPMENT
node:22338579-1c65-41d7-b223-ffb92026e5c5,BLOWN TIRE AND DAMAGED LEAF SPRING INCIDENT - MINOT SERVICE BASE,INCIDENT_TYPE
node:3f1a6282-4039-470b-a91b-cc45e430d178,NEAR MISS 598370 - UNEXPECTED GAS RELEASE,INCIDENT_TYPE
node:62e7f37f-50bf-4441-bd0a-61d4c9b894e1,19.07.2018 10:20,DATE
node:81cee325-3070-4a2e-8e73-33b71d3e2dfa,4 PERSONS AND ONE FOREMAN,ORGANIZATION
node:2cf47569-6fad-48c2-a79d-841a9969bbc8,07/21/2018,DATE
node:01b4a747-4f33-4021-b06e-7384ec1a8f64,INCIDENT 651188 - NEAR MISS - TFMC - GREMP S15 - 9/12/19 - MATERIAL MOVEMENT INCIDENT,INCIDENT_TYPE
node:f9cec156-8e58-474c-b52a-4652b814d68d,"RISER,SHEAR POINT BODY",EQUIPMENT
node:e88d8946-1ba2-496c-bd50-84ef85ca9a7f,INCIDENT 646937 - SLIPPED WHEN ENTERING TOILETS,INCIDENT_TYPE
node:f55451a9-3f77-47e2-b823-1ce7d0b6daed,ACCIDENT 620504 - STOLEN VEHICLE,INCIDENT_TYPE
node:7000a10a-8e12-43ac-91a6-af5d31610ad4,RECEIVING DEPARTMENT EMPLOYEE,ORGANIZATION
node:9025b751-531d-4e3d-948a-7be767f5a8d6,ACCIDENT 25086 - FAC-GCSS-SEVEN PACIIFC-INJURED FINGER (CUT),INCIDENT_TYPE
node:c1be7b9b-f05b-42ae-9b3e-15e736017098,SAV TECHNICIAN 1,ORGANIZATION
node:6b5c9f11-1d23-486b-8d06-b2e10ab4fc1b,SAV TECHNICIAN 2,ORGANIZATION
node:138939ca-9913-4364-b47e-2ab1f87f01b7,FLEXIBLE PIPE REPAIR,TASK
node:b545244d-fead-4080-8818-7014d389a61e,ELECTRIC HAND PLANER,EQUIPMENT
node:2e95aefc-aaa4-4e7c-a9ec-dcba4193ae3d,11/27/2024,DATE
node:167062ec-e30e-419d-80d3-3f7ba9ec6a02,"ACCIDENT 542444 - FA - OUI JV RAPID - PENGERANG, JOHOR - 20 JUNE 2017 - IP SLIPPED AND SCRAPPED HIS LEG ON A STEP OF THE BUS",INCIDENT_TYPE
node:8b67ce7b-cd0c-48a9-8367-5127d8271585,BUS STEP,EQUIPMENT
node:f1d60099-5f8e-490d-b168-cb0386131447,INCIDENT 684666 - DAMAGE TO NEPTUNE DUVA & P1 - 12 JULY 2020 ROUND SLING PARTED DURING ILT LIFT TO RAMP,INCIDENT_TYPE
node:c1b9cd52-0757-4033-b7d3-4870edbc6fbc,4.9 GL P1 PIPELINE ILT,EQUIPMENT
node:f126acc6-b49c-44eb-833d-48c6480994dc,ROUND SOFT SLING (6M-3M EFFECTIVE 5000KG),EQUIPMENT
node:e6fec293-95ce-4cfc-85e1-e138522839c5,PORT SIDE AFT TUGGER WINCH,EQUIPMENT
node:9808e96b-1438-41ab-a1c2-758115b92d64,STARBOARD SIDE AFT TUGGER,EQUIPMENT
node:b189e495-1807-4b65-accf-3c959f0eeafa,5T RAMP TUGGER,EQUIPMENT
node:19598877-a9a9-4490-affc-9af2ffa28e20,RUBBER SHEET,EQUIPMENT
node:d2220e23-e7bb-4fc5-863d-05c047c239f3,RIGGERS HANDLING TAG LINES,PERSON
node:2212ecb7-f3bd-480b-99ec-ebc4172ca58f,LIFT PLAN APII-LP-05-PLETS & ILT TO TOWER,DOCUMENT
node:eeff8ef1-6b54-4282-a51e-0b05abdc6e0b,STEP 5,DOCUMENT
node:f04331c4-fc48-4d95-b734-778138220f25,UNCONTROLLED MOVEMENT OF THE LOAD,RISK
node:b490c881-0c57-4636-88f5-045c25e81202,CONTROLLED WAY,METHOD
node:9c740533-0dde-4354-af08-791ec85ba067,SECURED ON THE RAMP,METHOD
node:8b0c77d3-1d27-440f-830d-3ca493d5e7f2,DIFFICULTY UPLOADING STORYBOARD TO THE CASE,PROBLEM
node:6cf05615-db49-42e6-9ecb-5537b97cafd0,ILT - INDUSTRIAL LIFTING TABLE,EQUIPMENT
node:f9d4b593-a9c5-483a-b794-85f4e0a3b6d1,NEAR MISS 576680 - UNEXPECTED ACTIVATION OF PRODUCTION PLATFORM DELUGE SYSTEM,INCIDENT_TYPE
node:c24a296d-8cb0-4618-b98b-0807eb359291,13.03.2018,DATE
node:b647d6dd-fac0-4f1f-af05-c7902f8f7c37,"TRIPOLI FACILITY, TRIPLOLI, LIBYA, AFRICA",LOCATION
node:3d7efb6f-ce62-4a16-93d5-fd3762f9b8f5,ACCIDENT 18902 - MINOR PROPERTY DAMAGE - GUYANA SERVICE BASE,INCIDENT_TYPE
node:31e8bec1-2406-4caf-afdc-62779bd53531,CANOPY,EQUIPMENT
node:7399d204-5b3c-4352-b250-44d82fbc61b2,INCIDENT 670129 - PRESSURE RELEASE,INCIDENT_TYPE
node:ca046bdc-de12-4b1c-bcd8-c0ab54cd4a7c,PLUG VALVE TESTER #4116,EQUIPMENT
node:3ec28a5c-7828-4738-8487-b597e9c5c024,ACCIDENT 16405 - CRATE BROKE OUT BACK WINDOW IN LD3999,INCIDENT_TYPE
node:8cddabc7-f59b-4de0-bcee-f9f949b3a53d,LD3999,EQUIPMENT
node:619aaff2-a8b5-4f13-a5ca-e0ce131c1d10,ACCIDENT 590284 - FIRST AID CASE KL OFFICE TRIPPED ON CARPET,INCIDENT_TYPE
node:e7d85608-6e52-431f-a42a-3a7120105c95,31ST MAY 2018,DATE
node:a42dbe05-1c85-403c-8cdb-01ebe6e04b9d,FLOOR CARPET,EQUIPMENT
node:cebaab0e-ef62-4cce-9b73-665909687433,FIRST AID ROOM WISMA TECHNIP,LOCATION
node:5948f2b1-8f89-45e7-9bea-ea7d542a11da,ACCIDENT 524383 - PDVSA APS PAGMI GUIRIA VENEZUELA INJURY,INCIDENT_TYPE
node:6f69991f-3c9d-4ca6-a890-a0c05eb84b16,PDVSA APS PAGMI,ORGANIZATION
node:12d63aba-f13c-425b-96fa-87d0814801cd,GUIRIA VENEZUELA,LOCATION
node:70ff905a-db70-4311-b884-f59b428b26de,INCIDENT 670727 - SMALL SPILL ONTO SOIL,INCIDENT_TYPE
node:b3671c48-a428-4341-a153-2b0463fda5f1,ONE GALLON OF OIL,EQUIPMENT
node:8f4e74bd-0f60-4b93-9a0a-45a25a154d88,STORM WATER DRAIN,LOCATION
node:bf2fdbc8-d264-4ffa-a873-1f20aeee1c22,SOCKS,EQUIPMENT
node:1a7b2956-5ab7-464c-a331-33750a76dca5,INCIDENT 69866 - DI-31 BMP BAHRAIN 25.11.2020 SCAFFOLD PIPE BARRIER SLIPPED AND HIT GRE PIPE,INCIDENT_TYPE
node:85cc6f73-7b2a-44c6-9905-07f2a2340d92,SCAFFOLD PIPE BARRIER,EQUIPMENT
node:3eb4bac3-a731-442d-b710-e7575f0c89ab,ACCIDENT 535378 - PD - LCCP - 2017 - 02 - 22 (TRUCK REAR WHEEL DAMAGED BY CONTACT WITH CONCRETE PIER),INCIDENT_TYPE
node:4468feb6-b8a8-437f-86c2-007868b7a235,INCIDENT 698878 - ACCIDENT NOT RELATED TO WORK - SKANDI BUZIOS - FINGER PINCHED IN DRAWER OF WARDROBE ON ACCOMMODATION,INCIDENT_TYPE
node:2647680f-30b4-4432-a20f-33cc11d566fe,NON-WORK RELATED ACCIDENT - SKANDI BUZIOS - FINGER PINCHED ON FURNITURE ON ACCOMMODATION,INCIDENT_TYPE
node:ff3eb888-33c5-40a5-b049-4946368852cf,NEAR MISS 18931 - SHEARING FAILURE AND FALL OF JUMBO 09 CRADLE LOCKING PIN,INCIDENT_TYPE
node:4d1abb4f-6b70-4094-ad0e-632e45a8ee24,ACCIDENT 564887 - FAC - YAMAL LNG PROJECT SABETTA CHEST CONTUSION,INCIDENT_TYPE
node:429c9e2f-c61a-4677-8635-d56c953d2e38,ACCIDENT 8008 - SKA - ROV CABLE GRAPPLING ARM INCIDENT,INCIDENT_TYPE
node:46fd1685-ef70-4d97-b4b8-2805726235f0,GRAPPLING ARM,EQUIPMENT
node:f6c8d37a-51e9-4e36-9ce9-f48fa3fbe3c3,070554C001,PROJECT
node:a53628c0-0b86-4ba9-8a58-4e1425de21b6,NEAR MISS 25707 - OVERHEAD CRANE SB2 CAME INTO CONTACT WITH GANTRY CRANE SB3,INCIDENT_TYPE
node:03a37d10-c85e-400e-9ec7-2c7f4d9c46f1,OVERHEAD CRANE SB2,EQUIPMENT
node:b4fdf62f-5867-4169-8ac2-4d1c6820f2a0,GANTRY CRANE SB3,EQUIPMENT
node:990ca78f-3865-41d6-875d-5a7e508d3c3f,ACCIDENT 22143 - MT OPERATOR GOT A PARTICLE IN THEIR EYE,INCIDENT_TYPE
node:d353e476-e345-4800-9464-5e0073ca3677,MT,EQUIPMENT
node:eb9519b2-008b-4c7d-80d8-c7a8eb3eed88,INCIDENT 706553 - ENVIRONMENTAL INCIDENT - THUNDERHORSE SOUTH EXPANSION 2 - 080190C001 - 13/02/2021 - ROV HYDRAULIC OIL LEAK FROM FAILED CHECK VALVE ON MOFFATT STAB,INCIDENT_TYPE
node:90c5cf52-273c-4019-ba1d-177ae44d5190,28 DEGREES 10.7 N - 088 27.8 W,LOCATION
node:c5bef0fd-d1f5-4164-ac39-0cc041e9f7ea,13/02/2021,DATE
node:456e2ee9-8c12-40cb-a1c3-bb2ce01ba23f,INCIDENT - ENVIRONMENTAL IMPACT - THUNDERHORSE SOUTH EXPANSION 2 - 080190C001 - 02/13/2021 - ROV HYDRAULIC OIL LEAK,INCIDENT_TYPE
node:cd3770c6-7e6c-42d0-80f6-2b77d7a9fd27,02/13/2021,DATE
node:85841d6b-8258-4db8-932d-68a7d0e29b1c,"ACCIDENT 8270 - DROPPED OBJECT - 2"" ACTUATOR SLID OUT OF BASKET SLING AFTER BEING REMOVED FROM CVB",INCIDENT_TYPE
node:a7f91557-aa90-4cb8-a042-2a40c73bb346,INCIDENT 696391 - LD3843 - ANIMAL STRIKE,INCIDENT_TYPE
node:b789b12e-d63f-4c6f-919d-c02225c05341,INCIDENT 723613 - EMPLOYEE FALL SAME LEVEL,INCIDENT_TYPE
node:fc6dd76c-ac3a-49f0-a70e-5654c2c38159,INCIDENT 64877 - DROPPED OBJECT,INCIDENT_TYPE
node:d56af91c-3d9e-4e57-9da4-d5290ecd10d6,INCIDENT 686336 - PORTABLE TROLLEY TOPPLED DURING MATERIAL HANDLING,INCIDENT_TYPE
node:eacbafd1-2425-4632-aa89-d17cea024ee0,RIGGER CREW,ORGANIZATION
node:47317584-2873-47e5-96a8-88e51a5e63a5,7 NOSES CHANNELS,EQUIPMENT
node:af9b711f-8f51-4af8-a16a-433072927ab1,PORTABLE TROLLEY (SWL- 1.0 MT),EQUIPMENT
node:63be850c-e4c9-4217-96d1-e0496188e1d8,ACCIDENT 9065 - DAMAGE TO TEMPORARY HANDRAIL ON DEEP EXPLORER,INCIDENT_TYPE
node:f0a3efdb-34ac-44e8-9ca8-d9d2e971c8e5,7/7/2022,DATE
node:3ed78608-f414-462c-a460-ceaaa831b3e4,DAMAGE - 081105C001 - RIL - DEEP EXPLORER - 06 JULY 2022 - TEMPORARY HANDRAIL BENT DURING DEPLOYMENT OF INSTALLATION BUOY ONTO UMBILICAL HBC,INCIDENT_TYPE
node:f3cbc39e-1679-4030-9aa2-0505f2174d51,ACCIDENT 16442 - MINOR ROV LEAK INTO SEA,INCIDENT_TYPE
node:8a585673-cc7d-4995-b96e-6a70333a16d5,DAMAGED OIL FILLED HOSE,EQUIPMENT
node:a930775c-4498-44cc-9840-e9769139cf6d,APPROXIMATELY 250ML,QUANTITY
node:0f20c6f9-bffd-4a7a-9646-7825101a4e52,CASTROL HYSPIN AWS MARINE 32,EQUIPMENT
node:0d9e6dcb-0bc6-46c7-9edd-1ed0830b2685,7/14/2023,DATE
node:90762cbb-06ef-49ff-960e-839244020f47,DAMAGED OIL FILED HOSE,
node:4d907968-8379-4a02-a675-11bb8943f821,ACCIDENT 9343 - FST STRUCK PERSONAL VEHICLE ON-SITE WITH LOADER,INCIDENT_TYPE
node:ed3bbdb9-66d8-4531-89e0-bb8904671007,ACCIDENT 27162 - 005 - S11 - SDS WORKSHOP FIRST AID LOWER BACK INJURY,INCIDENT_TYPE
node:e51b3e4f-19f4-49da-aa55-0b732bdd3451,ACCIDENT 601372 - NON-TECHNIP OWNED GREECE/GC500 LACERATION,INCIDENT_TYPE
node:83cbc72b-cc5a-4c98-8740-95ed70b2ad09,SCTR (EKME),ORGANIZATION
node:8bc73483-70b2-459b-9b69-449894f72884,AREA P16,LOCATION
node:0bddd858-4ca2-4dd0-9aaa-2d03a5d7fbe2,08/07/2018,DATE
node:d7511a35-9adf-47f7-b56a-ee8d8663d5cd,ACCIDENT 535404 - PD - LCCP - 2017 - 02 - 28 (AERIAL LIFT DISLODGED VERTICAL SECTION OF SCAFFOLD),INCIDENT_TYPE
node:473b5a6b-9118-40f7-a062-7a38cf987034,NEAR MISS 570125 - NEAR MISS AT CHEVRON FIELD SITE,INCIDENT_TYPE
node:a4557724-e7a7-439a-9587-f849688e9a77,ACCIDENT 15921 - SMALL FIRE IN ELECTRICAL CONTROL PANEL,INCIDENT_TYPE
node:aa9e01a8-3a3b-4404-a0a1-a2595361fd1b,LC1D25BL,EQUIPMENT
node:f64941d0-3be3-4100-9108-ec9ff586d801,100S-C23EJ23C,EQUIPMENT
node:57287b1e-6143-48b4-9b40-a0c89aab02b9,X2 CONTACTORS,EQUIPMENT
node:d69d47ad-1ee3-4c03-98ac-a137377d38f8,ACCIDENT 28515 - VESSEL STRUCK BY LIGHTNING,INCIDENT_TYPE
node:da9e5bf9-d59f-4bc0-bf5e-e0a65d60b041,632899,EQUIPMENT
node:82378a50-786a-44c9-8507-f565e58ddc8d,NEAR MISS 501681 - NM 99 - PROJ. 245 - MANGALORE - 16/07/2016 - BOX COUPLER FELL FROM LIFTING BAG,INCIDENT_TYPE
node:ba78713f-01ed-492a-b03e-40f92b5b6066,MR. MITHUN PALAI,ORGANIZATION
node:559a4b69-6d0d-44a0-a9d9-ec9435e34715,CR-820,EQUIPMENT
node:ecc9bb46-645c-4593-870c-3c04ebed2187,07/18/2016,DATE
node:d307dd12-312d-43a5-8c21-5ce02438d7c6,ACCIDENT 617004 - EQUIPMENT DAMAGE AT THEODORE SPOOLBASE,INCIDENT_TYPE
node:d00b10df-f980-4ccc-8a1b-52b9cb4c0160,30 NOV 2018,DATE
node:322e51bc-a6aa-482d-8f8a-067a33d47943,CONTRACT COMPANY FUEL TRUCK,EQUIPMENT
node:b58ead57-c16d-41bf-851d-6b83b163acde,CONTRACTOR VEHICLE,EQUIPMENT
node:851c5072-4e0f-4793-9b41-9f9e2bc06c79,LEAKED FLUID,EQUIPMENT
node:b95bed64-a8ad-4e8b-af85-040763e44451,EQUIPMENT DAMAGE - THEODORE SPOOLBASE - 30 NOV 2018 - VEHICLE STRIKES BOLLARD,INCIDENT_TYPE
node:bc0e4831-5d12-49b2-b534-c75a6303a91d,ACCIDENT 574618 - FAC - YAMAL LNG PROJECT SABETTA - 02.03.2018 - BRUISE-SPRAIN OF RIGHT FOOT,INCIDENT_TYPE
node:3c687f7c-0d38-402d-bff4-c3cedbda10ed,"JSC ""ENERGOSTROY""",ORGANIZATION
node:55a454fc-139b-4927-ad3a-630a48c185d1,NEAR MISS 636965 - PROPERTY DAMAGE - SHORT CIRCUIT INTEGRATION AND FUNCTIONAL CHECKS,INCIDENT_TYPE
node:497c493e-1a91-4dd8-85ab-f51ea8b25cb2,FEEDER (ELECTRICAL OIL HEATER TYPE F3.1),EQUIPMENT
